ID,Name,Varieties,Generation,Evolves_from,Has_gender_diff,Is_baby,Is_legendary,Is_mythical
820,greedent,"[{'is_default': True, 'pokemon': {'name': 'greedent', 'url': 'https://pokeapi.co/api/v2/pokemon/820/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'skwovet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/819/'}",False,False,False,False
821,rookidee,"[{'is_default': True, 'pokemon': {'name': 'rookidee', 'url': 'https://pokeapi.co/api/v2/pokemon/821/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
822,corvisquire,"[{'is_default': True, 'pokemon': {'name': 'corvisquire', 'url': 'https://pokeapi.co/api/v2/pokemon/822/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'rookidee', 'url': 'https://pokeapi.co/api/v2/pokemon-species/821/'}",False,False,False,False
823,corviknight,"[{'is_default': True, 'pokemon': {'name': 'corviknight', 'url': 'https://pokeapi.co/api/v2/pokemon/823/'}}, {'is_default': False, 'pokemon': {'name': 'corviknight-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10212/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'corvisquire', 'url': 'https://pokeapi.co/api/v2/pokemon-species/822/'}",False,False,False,False
824,blipbug,"[{'is_default': True, 'pokemon': {'name': 'blipbug', 'url': 'https://pokeapi.co/api/v2/pokemon/824/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
825,dottler,"[{'is_default': True, 'pokemon': {'name': 'dottler', 'url': 'https://pokeapi.co/api/v2/pokemon/825/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'blipbug', 'url': 'https://pokeapi.co/api/v2/pokemon-species/824/'}",False,False,False,False
826,orbeetle,"[{'is_default': True, 'pokemon': {'name': 'orbeetle', 'url': 'https://pokeapi.co/api/v2/pokemon/826/'}}, {'is_default': False, 'pokemon': {'name': 'orbeetle-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10213/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'dottler', 'url': 'https://pokeapi.co/api/v2/pokemon-species/825/'}",False,False,False,False
827,nickit,"[{'is_default': True, 'pokemon': {'name': 'nickit', 'url': 'https://pokeapi.co/api/v2/pokemon/827/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
828,thievul,"[{'is_default': True, 'pokemon': {'name': 'thievul', 'url': 'https://pokeapi.co/api/v2/pokemon/828/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'nickit', 'url': 'https://pokeapi.co/api/v2/pokemon-species/827/'}",False,False,False,False
829,gossifleur,"[{'is_default': True, 'pokemon': {'name': 'gossifleur', 'url': 'https://pokeapi.co/api/v2/pokemon/829/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
830,eldegoss,"[{'is_default': True, 'pokemon': {'name': 'eldegoss', 'url': 'https://pokeapi.co/api/v2/pokemon/830/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'gossifleur', 'url': 'https://pokeapi.co/api/v2/pokemon-species/829/'}",False,False,False,False
831,wooloo,"[{'is_default': True, 'pokemon': {'name': 'wooloo', 'url': 'https://pokeapi.co/api/v2/pokemon/831/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
832,dubwool,"[{'is_default': True, 'pokemon': {'name': 'dubwool', 'url': 'https://pokeapi.co/api/v2/pokemon/832/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'wooloo', 'url': 'https://pokeapi.co/api/v2/pokemon-species/831/'}",False,False,False,False
833,chewtle,"[{'is_default': True, 'pokemon': {'name': 'chewtle', 'url': 'https://pokeapi.co/api/v2/pokemon/833/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
834,drednaw,"[{'is_default': True, 'pokemon': {'name': 'drednaw', 'url': 'https://pokeapi.co/api/v2/pokemon/834/'}}, {'is_default': False, 'pokemon': {'name': 'drednaw-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10214/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'chewtle', 'url': 'https://pokeapi.co/api/v2/pokemon-species/833/'}",False,False,False,False
835,yamper,"[{'is_default': True, 'pokemon': {'name': 'yamper', 'url': 'https://pokeapi.co/api/v2/pokemon/835/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
836,boltund,"[{'is_default': True, 'pokemon': {'name': 'boltund', 'url': 'https://pokeapi.co/api/v2/pokemon/836/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'yamper', 'url': 'https://pokeapi.co/api/v2/pokemon-species/835/'}",False,False,False,False
837,rolycoly,"[{'is_default': True, 'pokemon': {'name': 'rolycoly', 'url': 'https://pokeapi.co/api/v2/pokemon/837/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
838,carkol,"[{'is_default': True, 'pokemon': {'name': 'carkol', 'url': 'https://pokeapi.co/api/v2/pokemon/838/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'rolycoly', 'url': 'https://pokeapi.co/api/v2/pokemon-species/837/'}",False,False,False,False
839,coalossal,"[{'is_default': True, 'pokemon': {'name': 'coalossal', 'url': 'https://pokeapi.co/api/v2/pokemon/839/'}}, {'is_default': False, 'pokemon': {'name': 'coalossal-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10215/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'carkol', 'url': 'https://pokeapi.co/api/v2/pokemon-species/838/'}",False,False,False,False
840,applin,"[{'is_default': True, 'pokemon': {'name': 'applin', 'url': 'https://pokeapi.co/api/v2/pokemon/840/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
841,flapple,"[{'is_default': True, 'pokemon': {'name': 'flapple', 'url': 'https://pokeapi.co/api/v2/pokemon/841/'}}, {'is_default': False, 'pokemon': {'name': 'flapple-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10216/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'applin', 'url': 'https://pokeapi.co/api/v2/pokemon-species/840/'}",False,False,False,False
842,appletun,"[{'is_default': True, 'pokemon': {'name': 'appletun', 'url': 'https://pokeapi.co/api/v2/pokemon/842/'}}, {'is_default': False, 'pokemon': {'name': 'appletun-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10217/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'applin', 'url': 'https://pokeapi.co/api/v2/pokemon-species/840/'}",False,False,False,False
843,silicobra,"[{'is_default': True, 'pokemon': {'name': 'silicobra', 'url': 'https://pokeapi.co/api/v2/pokemon/843/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
844,sandaconda,"[{'is_default': True, 'pokemon': {'name': 'sandaconda', 'url': 'https://pokeapi.co/api/v2/pokemon/844/'}}, {'is_default': False, 'pokemon': {'name': 'sandaconda-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10218/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'silicobra', 'url': 'https://pokeapi.co/api/v2/pokemon-species/843/'}",False,False,False,False
845,cramorant,"[{'is_default': True, 'pokemon': {'name': 'cramorant', 'url': 'https://pokeapi.co/api/v2/pokemon/845/'}}, {'is_default': False, 'pokemon': {'name': 'cramorant-gulping', 'url': 'https://pokeapi.co/api/v2/pokemon/10182/'}}, {'is_default': False, 'pokemon': {'name': 'cramorant-gorging', 'url': 'https://pokeapi.co/api/v2/pokemon/10183/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
846,arrokuda,"[{'is_default': True, 'pokemon': {'name': 'arrokuda', 'url': 'https://pokeapi.co/api/v2/pokemon/846/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
847,barraskewda,"[{'is_default': True, 'pokemon': {'name': 'barraskewda', 'url': 'https://pokeapi.co/api/v2/pokemon/847/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'arrokuda', 'url': 'https://pokeapi.co/api/v2/pokemon-species/846/'}",False,False,False,False
848,toxel,"[{'is_default': True, 'pokemon': {'name': 'toxel', 'url': 'https://pokeapi.co/api/v2/pokemon/848/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,True,False,False
849,toxtricity,"[{'is_default': True, 'pokemon': {'name': 'toxtricity-amped', 'url': 'https://pokeapi.co/api/v2/pokemon/849/'}}, {'is_default': False, 'pokemon': {'name': 'toxtricity-low-key', 'url': 'https://pokeapi.co/api/v2/pokemon/10184/'}}, {'is_default': False, 'pokemon': {'name': 'toxtricity-amped-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10219/'}}, {'is_default': False, 'pokemon': {'name': 'toxtricity-low-key-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10228/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'toxel', 'url': 'https://pokeapi.co/api/v2/pokemon-species/848/'}",False,False,False,False
850,sizzlipede,"[{'is_default': True, 'pokemon': {'name': 'sizzlipede', 'url': 'https://pokeapi.co/api/v2/pokemon/850/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
851,centiskorch,"[{'is_default': True, 'pokemon': {'name': 'centiskorch', 'url': 'https://pokeapi.co/api/v2/pokemon/851/'}}, {'is_default': False, 'pokemon': {'name': 'centiskorch-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10220/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'sizzlipede', 'url': 'https://pokeapi.co/api/v2/pokemon-species/850/'}",False,False,False,False
852,clobbopus,"[{'is_default': True, 'pokemon': {'name': 'clobbopus', 'url': 'https://pokeapi.co/api/v2/pokemon/852/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
853,grapploct,"[{'is_default': True, 'pokemon': {'name': 'grapploct', 'url': 'https://pokeapi.co/api/v2/pokemon/853/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'clobbopus', 'url': 'https://pokeapi.co/api/v2/pokemon-species/852/'}",False,False,False,False
854,sinistea,"[{'is_default': True, 'pokemon': {'name': 'sinistea', 'url': 'https://pokeapi.co/api/v2/pokemon/854/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
855,polteageist,"[{'is_default': True, 'pokemon': {'name': 'polteageist', 'url': 'https://pokeapi.co/api/v2/pokemon/855/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'sinistea', 'url': 'https://pokeapi.co/api/v2/pokemon-species/854/'}",False,False,False,False
856,hatenna,"[{'is_default': True, 'pokemon': {'name': 'hatenna', 'url': 'https://pokeapi.co/api/v2/pokemon/856/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
857,hattrem,"[{'is_default': True, 'pokemon': {'name': 'hattrem', 'url': 'https://pokeapi.co/api/v2/pokemon/857/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'hatenna', 'url': 'https://pokeapi.co/api/v2/pokemon-species/856/'}",False,False,False,False
858,hatterene,"[{'is_default': True, 'pokemon': {'name': 'hatterene', 'url': 'https://pokeapi.co/api/v2/pokemon/858/'}}, {'is_default': False, 'pokemon': {'name': 'hatterene-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10221/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'hattrem', 'url': 'https://pokeapi.co/api/v2/pokemon-species/857/'}",False,False,False,False
859,impidimp,"[{'is_default': True, 'pokemon': {'name': 'impidimp', 'url': 'https://pokeapi.co/api/v2/pokemon/859/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
860,morgrem,"[{'is_default': True, 'pokemon': {'name': 'morgrem', 'url': 'https://pokeapi.co/api/v2/pokemon/860/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'impidimp', 'url': 'https://pokeapi.co/api/v2/pokemon-species/859/'}",False,False,False,False
861,grimmsnarl,"[{'is_default': True, 'pokemon': {'name': 'grimmsnarl', 'url': 'https://pokeapi.co/api/v2/pokemon/861/'}}, {'is_default': False, 'pokemon': {'name': 'grimmsnarl-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10222/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'morgrem', 'url': 'https://pokeapi.co/api/v2/pokemon-species/860/'}",False,False,False,False
862,obstagoon,"[{'is_default': True, 'pokemon': {'name': 'obstagoon', 'url': 'https://pokeapi.co/api/v2/pokemon/862/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'linoone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/264/'}",False,False,False,False
863,perrserker,"[{'is_default': True, 'pokemon': {'name': 'perrserker', 'url': 'https://pokeapi.co/api/v2/pokemon/863/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'meowth', 'url': 'https://pokeapi.co/api/v2/pokemon-species/52/'}",False,False,False,False
864,cursola,"[{'is_default': True, 'pokemon': {'name': 'cursola', 'url': 'https://pokeapi.co/api/v2/pokemon/864/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'corsola', 'url': 'https://pokeapi.co/api/v2/pokemon-species/222/'}",False,False,False,False
865,sirfetchd,"[{'is_default': True, 'pokemon': {'name': 'sirfetchd', 'url': 'https://pokeapi.co/api/v2/pokemon/865/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'farfetchd', 'url': 'https://pokeapi.co/api/v2/pokemon-species/83/'}",False,False,False,False
866,mr-rime,"[{'is_default': True, 'pokemon': {'name': 'mr-rime', 'url': 'https://pokeapi.co/api/v2/pokemon/866/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'mr-mime', 'url': 'https://pokeapi.co/api/v2/pokemon-species/122/'}",False,False,False,False
867,runerigus,"[{'is_default': True, 'pokemon': {'name': 'runerigus', 'url': 'https://pokeapi.co/api/v2/pokemon/867/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'yamask', 'url': 'https://pokeapi.co/api/v2/pokemon-species/562/'}",False,False,False,False
868,milcery,"[{'is_default': True, 'pokemon': {'name': 'milcery', 'url': 'https://pokeapi.co/api/v2/pokemon/868/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
869,alcremie,"[{'is_default': True, 'pokemon': {'name': 'alcremie', 'url': 'https://pokeapi.co/api/v2/pokemon/869/'}}, {'is_default': False, 'pokemon': {'name': 'alcremie-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10223/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'milcery', 'url': 'https://pokeapi.co/api/v2/pokemon-species/868/'}",False,False,False,False
870,falinks,"[{'is_default': True, 'pokemon': {'name': 'falinks', 'url': 'https://pokeapi.co/api/v2/pokemon/870/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
871,pincurchin,"[{'is_default': True, 'pokemon': {'name': 'pincurchin', 'url': 'https://pokeapi.co/api/v2/pokemon/871/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
872,snom,"[{'is_default': True, 'pokemon': {'name': 'snom', 'url': 'https://pokeapi.co/api/v2/pokemon/872/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
873,frosmoth,"[{'is_default': True, 'pokemon': {'name': 'frosmoth', 'url': 'https://pokeapi.co/api/v2/pokemon/873/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'snom', 'url': 'https://pokeapi.co/api/v2/pokemon-species/872/'}",False,False,False,False
874,stonjourner,"[{'is_default': True, 'pokemon': {'name': 'stonjourner', 'url': 'https://pokeapi.co/api/v2/pokemon/874/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
875,eiscue,"[{'is_default': True, 'pokemon': {'name': 'eiscue-ice', 'url': 'https://pokeapi.co/api/v2/pokemon/875/'}}, {'is_default': False, 'pokemon': {'name': 'eiscue-noice', 'url': 'https://pokeapi.co/api/v2/pokemon/10185/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
876,indeedee,"[{'is_default': True, 'pokemon': {'name': 'indeedee-male', 'url': 'https://pokeapi.co/api/v2/pokemon/876/'}}, {'is_default': False, 'pokemon': {'name': 'indeedee-female', 'url': 'https://pokeapi.co/api/v2/pokemon/10186/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
877,morpeko,"[{'is_default': True, 'pokemon': {'name': 'morpeko-full-belly', 'url': 'https://pokeapi.co/api/v2/pokemon/877/'}}, {'is_default': False, 'pokemon': {'name': 'morpeko-hangry', 'url': 'https://pokeapi.co/api/v2/pokemon/10187/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
878,cufant,"[{'is_default': True, 'pokemon': {'name': 'cufant', 'url': 'https://pokeapi.co/api/v2/pokemon/878/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
879,copperajah,"[{'is_default': True, 'pokemon': {'name': 'copperajah', 'url': 'https://pokeapi.co/api/v2/pokemon/879/'}}, {'is_default': False, 'pokemon': {'name': 'copperajah-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10224/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}","{'name': 'cufant', 'url': 'https://pokeapi.co/api/v2/pokemon-species/878/'}",False,False,False,False
880,dracozolt,"[{'is_default': True, 'pokemon': {'name': 'dracozolt', 'url': 'https://pokeapi.co/api/v2/pokemon/880/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
881,arctozolt,"[{'is_default': True, 'pokemon': {'name': 'arctozolt', 'url': 'https://pokeapi.co/api/v2/pokemon/881/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
882,dracovish,"[{'is_default': True, 'pokemon': {'name': 'dracovish', 'url': 'https://pokeapi.co/api/v2/pokemon/882/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
883,arctovish,"[{'is_default': True, 'pokemon': {'name': 'arctovish', 'url': 'https://pokeapi.co/api/v2/pokemon/883/'}}]","{'name': 'generation-viii', 'url': 'https://pokeapi.co/api/v2/generation/8/'}",,False,False,False,False
