,Move,Pokemon
64545,Struggle Bug,frosmoth
64546,Struggle Bug,wormadam-sandy
64547,Struggle Bug,wormadam-trash
64548,Struggle Bug,pinsir-mega
64549,Struggle Bug,scizor-mega
64550,Struggle Bug,heracross-mega
64551,Struggle Bug,beedrill-mega
64552,Struggle Bug,ribombee-totem
64553,Stuff Cheeks,skwovet
64554,Stuff Cheeks,greedent
64555,Stun Spore,butterfree
64556,Stun Spore,oddish
64557,Stun Spore,gloom
64558,Stun Spore,vileplume
64559,Stun Spore,paras
64560,Stun Spore,parasect
64561,Stun Spore,venonat
64562,Stun Spore,venomoth
64563,Stun Spore,bellsprout
64564,Stun Spore,weepinbell
64565,Stun Spore,victreebel
64566,Stun Spore,exeggcute
64567,Stun Spore,exeggutor
64568,Stun Spore,tangela
64569,Stun Spore,bellossom
64570,Stun Spore,hoppip
64571,Stun Spore,skiploom
64572,Stun Spore,jumpluff
64573,Stun Spore,beautifly
64574,Stun Spore,masquerain
64575,Stun Spore,shroomish
64576,Stun Spore,breloom
64577,Stun Spore,roselia
64578,Stun Spore,budew
64579,Stun Spore,roserade
64580,Stun Spore,carnivine
64581,Stun Spore,tangrowth
64582,Stun Spore,cottonee
64583,Stun Spore,whimsicott
64584,Stun Spore,petilil
64585,Stun Spore,lilligant
64586,Stun Spore,foongus
64587,Stun Spore,amoonguss
64588,Stun Spore,scatterbug
64589,Stun Spore,vivillon
64590,Stun Spore,cutiefly
64591,Stun Spore,ribombee
64592,Stun Spore,morelull
64593,Stun Spore,gossifleur
64594,Stun Spore,frosmoth
64595,Stun Spore,exeggutor-alola
64596,Stun Spore,ribombee-totem
64597,Submission,charmander
64598,Submission,charmeleon
64599,Submission,charizard
64600,Submission,squirtle
64601,Submission,wartortle
64602,Submission,blastoise
64603,Submission,pikachu
64604,Submission,raichu
64605,Submission,sandshrew
64606,Submission,sandslash
64607,Submission,nidoqueen
64608,Submission,nidoking
64609,Submission,clefairy
64610,Submission,clefable
64611,Submission,jigglypuff
64612,Submission,wigglytuff
64613,Submission,psyduck
64614,Submission,golduck
64615,Submission,mankey
64616,Submission,primeape
64617,Submission,poliwhirl
64618,Submission,poliwrath
64619,Submission,abra
64620,Submission,kadabra
64621,Submission,alakazam
64622,Submission,machop
64623,Submission,machoke
64624,Submission,machamp
64625,Submission,geodude
64626,Submission,graveler
64627,Submission,golem
64628,Submission,slowbro
64629,Submission,gengar
64630,Submission,drowzee
64631,Submission,hypno
64632,Submission,cubone
64633,Submission,marowak
64634,Submission,hitmonlee
64635,Submission,hitmonchan
64636,Submission,lickitung
64637,Submission,rhydon
64638,Submission,chansey
64639,Submission,kangaskhan
64640,Submission,mr-mime
64641,Submission,jynx
64642,Submission,electabuzz
64643,Submission,magmar
64644,Submission,pinsir
64645,Submission,omastar
64646,Submission,kabutops
64647,Submission,snorlax
64648,Submission,mewtwo
64649,Submission,mew
64650,Submission,cyndaquil
64651,Submission,chimchar
64652,Submission,drilbur
64653,Submission,hawlucha
64654,Submission,clobbopus
64655,Submission,grapploct
64656,Submission,obstagoon
64657,Submission,pinsir-mega
64658,Substitute,bulbasaur
64659,Substitute,ivysaur
64660,Substitute,venusaur
64661,Substitute,charmander
64662,Substitute,charmeleon
64663,Substitute,charizard
64664,Substitute,squirtle
64665,Substitute,wartortle
64666,Substitute,blastoise
64667,Substitute,butterfree
64668,Substitute,beedrill
64669,Substitute,pidgey
64670,Substitute,pidgeotto
64671,Substitute,pidgeot
64672,Substitute,rattata
64673,Substitute,raticate
64674,Substitute,spearow
64675,Substitute,fearow
64676,Substitute,ekans
64677,Substitute,arbok
64678,Substitute,pikachu
64679,Substitute,raichu
64680,Substitute,sandshrew
64681,Substitute,sandslash
64682,Substitute,nidoran-f
64683,Substitute,nidorina
64684,Substitute,nidoqueen
64685,Substitute,nidoran-m
64686,Substitute,nidorino
64687,Substitute,nidoking
64688,Substitute,clefairy
64689,Substitute,clefable
64690,Substitute,vulpix
64691,Substitute,ninetales
64692,Substitute,jigglypuff
64693,Substitute,wigglytuff
64694,Substitute,zubat
64695,Substitute,golbat
64696,Substitute,oddish
64697,Substitute,gloom
64698,Substitute,vileplume
64699,Substitute,paras
64700,Substitute,parasect
64701,Substitute,venonat
64702,Substitute,venomoth
64703,Substitute,diglett
64704,Substitute,dugtrio
64705,Substitute,meowth
64706,Substitute,persian
64707,Substitute,psyduck
64708,Substitute,golduck
64709,Substitute,mankey
64710,Substitute,primeape
64711,Substitute,growlithe
64712,Substitute,arcanine
64713,Substitute,poliwag
64714,Substitute,poliwhirl
64715,Substitute,poliwrath
64716,Substitute,abra
64717,Substitute,kadabra
64718,Substitute,alakazam
64719,Substitute,machop
64720,Substitute,machoke
64721,Substitute,machamp
64722,Substitute,bellsprout
64723,Substitute,weepinbell
64724,Substitute,victreebel
64725,Substitute,tentacool
64726,Substitute,tentacruel
64727,Substitute,geodude
64728,Substitute,graveler
64729,Substitute,golem
64730,Substitute,ponyta
64731,Substitute,rapidash
64732,Substitute,slowpoke
64733,Substitute,slowbro
64734,Substitute,magnemite
64735,Substitute,magneton
64736,Substitute,farfetchd
64737,Substitute,doduo
64738,Substitute,dodrio
64739,Substitute,seel
64740,Substitute,dewgong
64741,Substitute,grimer
64742,Substitute,muk
64743,Substitute,shellder
64744,Substitute,cloyster
64745,Substitute,gastly
64746,Substitute,haunter
64747,Substitute,gengar
64748,Substitute,onix
64749,Substitute,drowzee
64750,Substitute,hypno
64751,Substitute,krabby
64752,Substitute,kingler
64753,Substitute,voltorb
64754,Substitute,electrode
64755,Substitute,exeggcute
64756,Substitute,exeggutor
64757,Substitute,cubone
64758,Substitute,marowak
64759,Substitute,hitmonlee
64760,Substitute,hitmonchan
64761,Substitute,lickitung
64762,Substitute,koffing
64763,Substitute,weezing
64764,Substitute,rhyhorn
64765,Substitute,rhydon
64766,Substitute,chansey
64767,Substitute,tangela
64768,Substitute,kangaskhan
64769,Substitute,horsea
64770,Substitute,seadra
64771,Substitute,goldeen
64772,Substitute,seaking
64773,Substitute,staryu
64774,Substitute,starmie
64775,Substitute,mr-mime
64776,Substitute,scyther
64777,Substitute,jynx
64778,Substitute,electabuzz
64779,Substitute,magmar
64780,Substitute,pinsir
64781,Substitute,tauros
64782,Substitute,gyarados
64783,Substitute,lapras
64784,Substitute,eevee
64785,Substitute,vaporeon
64786,Substitute,jolteon
64787,Substitute,flareon
64788,Substitute,porygon
64789,Substitute,omanyte
64790,Substitute,omastar
64791,Substitute,kabuto
64792,Substitute,kabutops
64793,Substitute,aerodactyl
64794,Substitute,snorlax
64795,Substitute,articuno
64796,Substitute,zapdos
64797,Substitute,moltres
64798,Substitute,dratini
64799,Substitute,dragonair
64800,Substitute,dragonite
64801,Substitute,mewtwo
64802,Substitute,mew
64803,Substitute,chikorita
64804,Substitute,bayleef
64805,Substitute,meganium
64806,Substitute,cyndaquil
64807,Substitute,quilava
64808,Substitute,typhlosion
64809,Substitute,totodile
64810,Substitute,croconaw
64811,Substitute,feraligatr
64812,Substitute,sentret
64813,Substitute,furret
64814,Substitute,hoothoot
64815,Substitute,noctowl
64816,Substitute,ledyba
64817,Substitute,ledian
64818,Substitute,spinarak
64819,Substitute,ariados
64820,Substitute,crobat
64821,Substitute,chinchou
64822,Substitute,lanturn
64823,Substitute,pichu
64824,Substitute,cleffa
64825,Substitute,igglybuff
64826,Substitute,togepi
64827,Substitute,togetic
64828,Substitute,natu
64829,Substitute,xatu
64830,Substitute,mareep
64831,Substitute,flaaffy
64832,Substitute,ampharos
64833,Substitute,bellossom
64834,Substitute,marill
64835,Substitute,azumarill
64836,Substitute,sudowoodo
64837,Substitute,politoed
64838,Substitute,hoppip
64839,Substitute,skiploom
64840,Substitute,jumpluff
64841,Substitute,aipom
64842,Substitute,sunkern
64843,Substitute,sunflora
64844,Substitute,yanma
64845,Substitute,wooper
64846,Substitute,quagsire
64847,Substitute,espeon
64848,Substitute,umbreon
64849,Substitute,murkrow
64850,Substitute,slowking
64851,Substitute,misdreavus
64852,Substitute,girafarig
64853,Substitute,pineco
64854,Substitute,forretress
64855,Substitute,dunsparce
64856,Substitute,gligar
64857,Substitute,steelix
64858,Substitute,snubbull
64859,Substitute,granbull
64860,Substitute,qwilfish
64861,Substitute,scizor
64862,Substitute,shuckle
64863,Substitute,heracross
64864,Substitute,sneasel
64865,Substitute,teddiursa
64866,Substitute,ursaring
64867,Substitute,slugma
64868,Substitute,magcargo
64869,Substitute,swinub
64870,Substitute,piloswine
64871,Substitute,corsola
64872,Substitute,remoraid
64873,Substitute,octillery
64874,Substitute,delibird
64875,Substitute,mantine
64876,Substitute,skarmory
64877,Substitute,houndour
64878,Substitute,houndoom
64879,Substitute,kingdra
64880,Substitute,phanpy
64881,Substitute,donphan
64882,Substitute,porygon2
64883,Substitute,stantler
64884,Substitute,tyrogue
64885,Substitute,hitmontop
64886,Substitute,smoochum
64887,Substitute,elekid
64888,Substitute,magby
64889,Substitute,miltank
64890,Substitute,blissey
64891,Substitute,raikou
64892,Substitute,entei
64893,Substitute,suicune
64894,Substitute,larvitar
64895,Substitute,pupitar
64896,Substitute,tyranitar
64897,Substitute,lugia
64898,Substitute,ho-oh
64899,Substitute,celebi
64900,Substitute,treecko
64901,Substitute,grovyle
64902,Substitute,sceptile
64903,Substitute,torchic
64904,Substitute,combusken
64905,Substitute,blaziken
64906,Substitute,mudkip
64907,Substitute,marshtomp
64908,Substitute,swampert
64909,Substitute,poochyena
64910,Substitute,mightyena
64911,Substitute,zigzagoon
64912,Substitute,linoone
64913,Substitute,beautifly
64914,Substitute,dustox
64915,Substitute,lotad
64916,Substitute,lombre
64917,Substitute,ludicolo
64918,Substitute,seedot
64919,Substitute,nuzleaf
64920,Substitute,shiftry
64921,Substitute,taillow
64922,Substitute,swellow
64923,Substitute,wingull
64924,Substitute,pelipper
64925,Substitute,ralts
64926,Substitute,kirlia
64927,Substitute,gardevoir
64928,Substitute,surskit
64929,Substitute,masquerain
64930,Substitute,shroomish
64931,Substitute,breloom
64932,Substitute,slakoth
64933,Substitute,vigoroth
64934,Substitute,slaking
64935,Substitute,nincada
64936,Substitute,ninjask
64937,Substitute,shedinja
64938,Substitute,whismur
64939,Substitute,loudred
64940,Substitute,exploud
64941,Substitute,makuhita
64942,Substitute,hariyama
64943,Substitute,azurill
64944,Substitute,nosepass
64945,Substitute,skitty
64946,Substitute,delcatty
64947,Substitute,sableye
64948,Substitute,mawile
64949,Substitute,aron
64950,Substitute,lairon
64951,Substitute,aggron
64952,Substitute,meditite
64953,Substitute,medicham
64954,Substitute,electrike
64955,Substitute,manectric
64956,Substitute,plusle
64957,Substitute,minun
64958,Substitute,volbeat
64959,Substitute,illumise
64960,Substitute,roselia
64961,Substitute,gulpin
64962,Substitute,swalot
64963,Substitute,carvanha
64964,Substitute,sharpedo
64965,Substitute,wailmer
64966,Substitute,wailord
64967,Substitute,numel
64968,Substitute,camerupt
64969,Substitute,torkoal
64970,Substitute,spoink
64971,Substitute,grumpig
64972,Substitute,spinda
64973,Substitute,trapinch
64974,Substitute,vibrava
64975,Substitute,flygon
64976,Substitute,cacnea
64977,Substitute,cacturne
64978,Substitute,swablu
64979,Substitute,altaria
64980,Substitute,zangoose
64981,Substitute,seviper
64982,Substitute,lunatone
64983,Substitute,solrock
64984,Substitute,barboach
64985,Substitute,whiscash
64986,Substitute,corphish
64987,Substitute,crawdaunt
64988,Substitute,baltoy
64989,Substitute,claydol
64990,Substitute,lileep
64991,Substitute,cradily
64992,Substitute,anorith
64993,Substitute,armaldo
64994,Substitute,feebas
64995,Substitute,milotic
64996,Substitute,castform
64997,Substitute,kecleon
64998,Substitute,shuppet
64999,Substitute,banette
65000,Substitute,duskull
65001,Substitute,dusclops
65002,Substitute,tropius
65003,Substitute,chimecho
65004,Substitute,absol
65005,Substitute,snorunt
65006,Substitute,glalie
65007,Substitute,spheal
65008,Substitute,sealeo
65009,Substitute,walrein
65010,Substitute,clamperl
65011,Substitute,huntail
65012,Substitute,gorebyss
65013,Substitute,relicanth
65014,Substitute,luvdisc
65015,Substitute,bagon
65016,Substitute,shelgon
65017,Substitute,salamence
65018,Substitute,metang
65019,Substitute,metagross
65020,Substitute,regirock
65021,Substitute,regice
65022,Substitute,registeel
65023,Substitute,latias
65024,Substitute,latios
65025,Substitute,kyogre
65026,Substitute,groudon
65027,Substitute,rayquaza
65028,Substitute,jirachi
65029,Substitute,deoxys-normal
65030,Substitute,turtwig
65031,Substitute,grotle
65032,Substitute,torterra
65033,Substitute,chimchar
65034,Substitute,monferno
65035,Substitute,infernape
65036,Substitute,piplup
65037,Substitute,prinplup
65038,Substitute,empoleon
65039,Substitute,starly
65040,Substitute,staravia
65041,Substitute,staraptor
65042,Substitute,bidoof
65043,Substitute,bibarel
65044,Substitute,kricketune
65045,Substitute,shinx
65046,Substitute,luxio
65047,Substitute,luxray
65048,Substitute,budew
65049,Substitute,roserade
65050,Substitute,cranidos
65051,Substitute,rampardos
65052,Substitute,shieldon
65053,Substitute,bastiodon
65054,Substitute,wormadam-plant
65055,Substitute,mothim
65056,Substitute,vespiquen
65057,Substitute,pachirisu
65058,Substitute,buizel
65059,Substitute,floatzel
65060,Substitute,cherubi
65061,Substitute,cherrim
65062,Substitute,shellos
65063,Substitute,gastrodon
65064,Substitute,ambipom
65065,Substitute,drifloon
65066,Substitute,drifblim
65067,Substitute,buneary
65068,Substitute,lopunny
65069,Substitute,mismagius
65070,Substitute,honchkrow
65071,Substitute,glameow
65072,Substitute,purugly
65073,Substitute,chingling
65074,Substitute,stunky
65075,Substitute,skuntank
65076,Substitute,bronzor
65077,Substitute,bronzong
65078,Substitute,bonsly
65079,Substitute,mime-jr
65080,Substitute,happiny
65081,Substitute,chatot
65082,Substitute,spiritomb
65083,Substitute,gible
65084,Substitute,gabite
65085,Substitute,garchomp
65086,Substitute,munchlax
65087,Substitute,riolu
65088,Substitute,lucario
65089,Substitute,hippopotas
65090,Substitute,hippowdon
65091,Substitute,skorupi
65092,Substitute,drapion
65093,Substitute,croagunk
65094,Substitute,toxicroak
65095,Substitute,carnivine
65096,Substitute,finneon
65097,Substitute,lumineon
65098,Substitute,mantyke
65099,Substitute,snover
65100,Substitute,abomasnow
65101,Substitute,weavile
65102,Substitute,magnezone
65103,Substitute,lickilicky
65104,Substitute,rhyperior
65105,Substitute,tangrowth
65106,Substitute,electivire
65107,Substitute,magmortar
65108,Substitute,togekiss
65109,Substitute,yanmega
65110,Substitute,leafeon
65111,Substitute,glaceon
65112,Substitute,gliscor
65113,Substitute,mamoswine
65114,Substitute,porygon-z
65115,Substitute,gallade
65116,Substitute,probopass
65117,Substitute,dusknoir
65118,Substitute,froslass
65119,Substitute,rotom
65120,Substitute,uxie
65121,Substitute,mesprit
65122,Substitute,azelf
65123,Substitute,dialga
65124,Substitute,palkia
65125,Substitute,heatran
65126,Substitute,regigigas
65127,Substitute,giratina-altered
65128,Substitute,cresselia
65129,Substitute,phione
65130,Substitute,manaphy
65131,Substitute,darkrai
65132,Substitute,shaymin-land
65133,Substitute,arceus
65134,Substitute,victini
65135,Substitute,snivy
65136,Substitute,servine
65137,Substitute,serperior
65138,Substitute,tepig
65139,Substitute,pignite
65140,Substitute,emboar
65141,Substitute,oshawott
65142,Substitute,dewott
65143,Substitute,samurott
65144,Substitute,patrat
65145,Substitute,watchog
65146,Substitute,lillipup
65147,Substitute,herdier
65148,Substitute,stoutland
65149,Substitute,purrloin
65150,Substitute,liepard
65151,Substitute,pansage
65152,Substitute,simisage
65153,Substitute,pansear
65154,Substitute,simisear
65155,Substitute,panpour
65156,Substitute,simipour
65157,Substitute,munna
65158,Substitute,musharna
65159,Substitute,pidove
65160,Substitute,tranquill
65161,Substitute,unfezant
65162,Substitute,blitzle
65163,Substitute,zebstrika
65164,Substitute,roggenrola
65165,Substitute,boldore
65166,Substitute,gigalith
65167,Substitute,woobat
65168,Substitute,swoobat
65169,Substitute,drilbur
65170,Substitute,excadrill
65171,Substitute,audino
65172,Substitute,timburr
65173,Substitute,gurdurr
65174,Substitute,conkeldurr
65175,Substitute,tympole
65176,Substitute,palpitoad
65177,Substitute,seismitoad
65178,Substitute,throh
65179,Substitute,sawk
65180,Substitute,sewaddle
65181,Substitute,swadloon
65182,Substitute,leavanny
65183,Substitute,venipede
65184,Substitute,whirlipede
65185,Substitute,scolipede
65186,Substitute,cottonee
65187,Substitute,whimsicott
65188,Substitute,petilil
65189,Substitute,lilligant
65190,Substitute,basculin-red-striped
65191,Substitute,sandile
65192,Substitute,krokorok
65193,Substitute,krookodile
65194,Substitute,darumaka
65195,Substitute,darmanitan-standard
65196,Substitute,maractus
65197,Substitute,dwebble
65198,Substitute,crustle
65199,Substitute,scraggy
65200,Substitute,scrafty
65201,Substitute,sigilyph
65202,Substitute,yamask
65203,Substitute,cofagrigus
65204,Substitute,tirtouga
65205,Substitute,carracosta
65206,Substitute,archen
65207,Substitute,archeops
65208,Substitute,trubbish
65209,Substitute,garbodor
65210,Substitute,zorua
65211,Substitute,zoroark
65212,Substitute,minccino
65213,Substitute,cinccino
65214,Substitute,gothita
65215,Substitute,gothorita
65216,Substitute,gothitelle
65217,Substitute,solosis
65218,Substitute,duosion
65219,Substitute,reuniclus
65220,Substitute,ducklett
65221,Substitute,swanna
65222,Substitute,vanillite
65223,Substitute,vanillish
65224,Substitute,vanilluxe
65225,Substitute,deerling
65226,Substitute,sawsbuck
65227,Substitute,emolga
65228,Substitute,karrablast
65229,Substitute,escavalier
65230,Substitute,foongus
65231,Substitute,amoonguss
65232,Substitute,frillish
65233,Substitute,jellicent
65234,Substitute,alomomola
65235,Substitute,joltik
65236,Substitute,galvantula
65237,Substitute,ferroseed
65238,Substitute,ferrothorn
65239,Substitute,klink
65240,Substitute,klang
65241,Substitute,klinklang
65242,Substitute,eelektrik
65243,Substitute,eelektross
65244,Substitute,elgyem
65245,Substitute,beheeyem
65246,Substitute,litwick
65247,Substitute,lampent
65248,Substitute,chandelure
65249,Substitute,axew
65250,Substitute,fraxure
65251,Substitute,haxorus
65252,Substitute,cubchoo
65253,Substitute,beartic
65254,Substitute,cryogonal
65255,Substitute,shelmet
65256,Substitute,accelgor
65257,Substitute,stunfisk
65258,Substitute,mienfoo
65259,Substitute,mienshao
65260,Substitute,druddigon
65261,Substitute,golett
65262,Substitute,golurk
65263,Substitute,pawniard
65264,Substitute,bisharp
65265,Substitute,bouffalant
65266,Substitute,rufflet
65267,Substitute,braviary
65268,Substitute,vullaby
65269,Substitute,mandibuzz
65270,Substitute,heatmor
