,Nature,UsePercentage,Pokemon,Hp,Atk,Def,SpA,SpD,Spe
5697,Bold,0.553,Aromatisse,252,0,252,4,0,0
5698,Sassy,0.358,Aromatisse,252,0,4,0,252,0
5699,Relaxed,0.318,Aromatisse,252,0,196,0,60,0
5700,Sassy,0.281,Aromatisse,252,0,188,0,68,0
5701,Serious,0.244,Aromatisse,252,0,124,0,132,0
5702,Modest,0.212,Aromatisse,252,0,0,252,4,0
5703,Relaxed,0.191,Aromatisse,252,0,100,0,156,0
5704,Quiet,0.090,Aromatisse,252,0,4,252,0,0
5705,Modest,0.073,Aromatisse,0,0,252,0,252,0
5706,Adamant,59.451,Miltank,252,252,0,0,4,0
5707,Jolly,8.067,Miltank,0,252,0,0,4,252
5708,Adamant,6.486,Miltank,4,252,0,0,0,252
5709,Impish,5.382,Miltank,252,0,252,0,0,4
5710,Jolly,3.219,Miltank,252,4,0,0,0,252
5711,Adamant,2.854,Miltank,252,132,124,0,0,0
5712,Careful,1.720,Miltank,252,252,0,0,4,0
5713,Adamant,1.608,Miltank,252,252,0,0,0,4
5714,Careful,1.605,Miltank,236,4,36,0,228,0
5715,Adamant,1.518,Miltank,0,252,0,0,4,252
5716,Careful,1.493,Miltank,252,0,36,0,216,0
5717,Adamant,1.174,Miltank,44,252,0,0,48,0
5718,Adamant,1.020,Miltank,76,252,36,0,116,28
5719,Jolly,0.858,Miltank,0,172,0,0,84,252
5720,Jolly,0.516,Miltank,4,252,4,0,4,244
5721,Jolly,0.468,Miltank,172,0,0,0,84,252
5722,Impish,0.464,Miltank,4,0,252,0,0,252
5723,Jolly,0.277,Miltank,4,252,0,0,0,252
5724,Bold,0.256,Miltank,252,0,252,0,4,0
5725,Impish,0.219,Miltank,0,4,252,0,252,0
5726,Relaxed,69.529,Gourgeist Super Size,244,36,60,0,164,0
5727,Impish,12.151,Gourgeist Super Size,252,4,4,0,180,68
5728,Relaxed,5.505,Gourgeist Super Size,252,0,116,0,140,0
5729,Adamant,5.236,Gourgeist Super Size,244,76,0,0,188,0
5730,Adamant,2.222,Gourgeist Super Size,252,72,4,0,180,0
5731,Sassy,1.269,Gourgeist Super Size,244,0,12,0,252,0
5732,Sassy,1.125,Gourgeist Super Size,252,4,0,0,252,0
5733,Sassy,0.490,Gourgeist Super Size,252,0,76,0,180,0
5734,Sassy,0.287,Gourgeist Super Size,244,30,0,0,236,0
5735,Sassy,0.265,Gourgeist Super Size,252,0,4,0,252,0
5736,Brave,0.253,Gourgeist Super Size,252,252,0,0,4,0
5737,Relaxed,0.252,Gourgeist Super Size,244,12,252,0,0,0
5738,Brave,0.239,Gourgeist Super Size,244,244,20,0,0,0
5739,Sassy,0.207,Gourgeist Super Size,4,252,0,0,252,0
5740,Careful,0.195,Gourgeist Super Size,252,0,4,0,252,0
5741,Brave,0.173,Gourgeist Super Size,204,52,0,0,252,0
5742,Relaxed,0.117,Gourgeist Super Size,252,4,252,0,0,0
5743,Impish,0.089,Gourgeist Super Size,252,4,4,0,244,4
5744,Careful,0.078,Gourgeist Super Size,252,12,0,0,244,0
5745,Relaxed,0.077,Gourgeist Super Size,252,4,4,0,244,0
5746,Adamant,28.801,Crawdaunt,244,252,0,0,12,0
5747,Brave,17.132,Crawdaunt,108,252,148,0,0,0
5748,Brave,13.307,Crawdaunt,252,252,4,0,0,0
5749,Adamant,11.487,Crawdaunt,4,252,0,0,0,252
5750,Adamant,10.271,Crawdaunt,252,236,4,0,4,12
5751,Adamant,4.717,Crawdaunt,0,252,0,0,4,252
5752,Adamant,4.263,Crawdaunt,252,252,0,0,4,0
5753,Adamant,3.546,Crawdaunt,252,252,4,0,0,0
5754,Adamant,2.656,Crawdaunt,236,252,20,0,0,0
5755,Brave,2.484,Crawdaunt,252,252,0,0,4,0
5756,Adamant,0.333,Crawdaunt,0,252,0,0,0,252
5757,Brave,0.224,Crawdaunt,116,252,140,0,0,0
5758,Brave,0.142,Crawdaunt,252,252,0,0,0,0
5759,Adamant,0.137,Crawdaunt,252,252,0,0,0,4
5760,Jolly,0.117,Crawdaunt,0,252,0,0,0,252
5761,Adamant,0.107,Crawdaunt,148,252,0,0,108,0
5762,Adamant,0.102,Crawdaunt,0,252,4,0,0,252
5763,Jolly,0.048,Crawdaunt,4,252,0,0,0,252
5764,Adamant,0.045,Crawdaunt,116,252,0,0,0,140
5765,Adamant,0.023,Crawdaunt,160,248,0,0,0,100
5766,Jolly,30.570,Heracross,4,252,0,0,0,252
5767,Adamant,27.072,Heracross,4,252,0,0,0,252
5768,Jolly,12.056,Heracross,0,252,0,0,4,252
5769,Jolly,8.381,Heracross,0,252,4,0,0,252
5770,Adamant,4.306,Heracross,148,76,148,0,0,136
5771,Adamant,2.921,Heracross,252,252,0,0,4,0
5772,Adamant,2.689,Heracross,4,252,76,0,76,100
5773,Brave,2.142,Heracross,252,252,4,0,0,0
5774,Adamant,1.776,Heracross,28,252,4,0,20,204
5775,Adamant,1.332,Heracross,0,252,0,0,4,252
5776,Adamant,1.187,Heracross,96,160,0,0,0,252
5777,Adamant,1.106,Heracross,252,252,0,0,0,0
5778,Hardy,0.767,Heracross,4,252,0,0,0,252
5779,Jolly,0.529,Heracross,12,244,0,0,0,252
5780,Jolly,0.377,Heracross,12,252,36,0,12,196
5781,Adamant,0.358,Heracross,28,204,4,0,92,180
5782,Adamant,0.348,Heracross,4,248,0,0,0,252
5783,Hardy,0.324,Heracross,156,252,12,0,0,84
5784,Adamant,0.320,Heracross,252,252,4,0,0,0
5785,Brave,0.291,Heracross,252,252,0,0,0,0
5786,Modest,35.536,Magneton,252,0,4,76,116,60
5787,Quiet,32.027,Magneton,252,0,4,252,0,0
5788,Modest,12.433,Magneton,248,0,0,220,8,0
5789,Modest,8.889,Magneton,252,0,0,252,4,0
5790,Calm,7.559,Magneton,150,0,108,200,50,0
5791,Modest,1.029,Magneton,180,0,0,252,0,76
5792,Timid,0.481,Magneton,0,0,0,252,0,252
5793,Modest,0.350,Magneton,252,0,4,252,0,0
5794,Modest,0.333,Magneton,248,0,0,252,8,0
5795,Modest,0.262,Magneton,252,0,92,0,160,0
5796,Calm,0.227,Magneton,252,0,0,4,252,0
5797,Modest,0.163,Magneton,0,0,124,252,126,4
5798,Quiet,0.147,Magneton,180,0,0,252,76,0
5799,Modest,0.137,Magneton,252,0,4,76,164,12
5800,Modest,0.116,Magneton,252,0,0,236,0,20
5801,Modest,0.082,Magneton,0,0,164,252,92,0
5802,Bold,0.072,Magneton,252,0,148,4,104,0
5803,Timid,0.061,Magneton,4,0,0,252,0,252
5804,Modest,0.027,Magneton,84,0,4,172,100,148
5805,Modest,0.013,Magneton,124,0,108,68,92,116
5806,Adamant,22.334,Stoutland,4,252,0,0,0,252
5807,Jolly,12.415,Stoutland,252,0,4,0,0,252
5808,Jolly,10.676,Stoutland,4,252,0,0,0,252
5809,Jolly,9.250,Stoutland,244,12,0,0,0,252
5810,Jolly,5.630,Stoutland,252,0,0,0,4,252
5811,Jolly,4.954,Stoutland,0,252,0,0,4,252
5812,Adamant,3.540,Stoutland,252,252,4,0,0,0
5813,Jolly,2.625,Stoutland,20,252,0,0,0,236
5814,Impish,2.564,Stoutland,20,4,124,0,108,252
5815,Adamant,2.372,Stoutland,164,252,0,0,0,92
5816,Jolly,2.147,Stoutland,244,0,0,0,12,252
5817,Hardy,1.771,Stoutland,188,252,0,0,0,68
5818,Sassy,1.618,Stoutland,252,4,0,0,252,0
5819,Timid,1.522,Stoutland,236,0,0,0,20,252
5820,Jolly,1.514,Stoutland,4,4,244,0,4,252
5821,Adamant,1.068,Stoutland,252,252,0,0,0,4
5822,Adamant,1.004,Stoutland,252,100,0,0,0,156
5823,Timid,0.971,Stoutland,252,0,0,0,4,252
5824,Bold,0.856,Stoutland,252,0,52,4,140,60
5825,Sassy,0.702,Stoutland,244,12,0,0,252,0
5826,Timid,29.802,Noivern,4,0,0,252,0,252
5827,Timid,26.177,Noivern,12,0,4,252,4,236
5828,Timid,25.591,Noivern,0,0,0,252,4,252
5829,Timid,4.908,Noivern,0,0,0,252,28,228
5830,Timid,2.570,Noivern,252,0,4,12,4,236
5831,Modest,2.274,Noivern,4,0,0,252,0,252
5832,Timid,2.218,Noivern,252,0,0,4,0,252
5833,Hardy,1.385,Noivern,4,0,0,252,0,252
5834,Timid,0.826,Noivern,0,0,0,252,0,252
5835,Modest,0.570,Noivern,0,0,100,252,100,56
5836,Timid,0.544,Noivern,4,0,4,244,4,252
5837,Modest,0.506,Noivern,0,0,0,252,4,252
5838,Timid,0.449,Noivern,252,0,4,0,0,252
5839,Modest,0.436,Noivern,0,0,44,252,0,212
5840,Timid,0.405,Noivern,4,0,252,0,0,252
5841,Timid,0.303,Noivern,252,0,0,0,4,252
5842,Serious,0.289,Noivern,4,0,0,252,0,252
5843,Timid,0.133,Noivern,244,0,0,12,0,252
5844,Timid,0.110,Noivern,6,0,0,252,0,252
5845,Timid,0.072,Noivern,28,0,0,252,0,228
5846,Bold,48.883,Claydol,252,0,252,0,4,0
5847,Bold,19.573,Claydol,252,104,0,0,148,0
5848,Sassy,10.930,Claydol,252,0,180,0,76,0
5849,Careful,7.450,Claydol,252,28,36,0,188,0
5850,Timid,3.454,Claydol,252,0,0,4,0,252
5851,Hardy,2.485,Claydol,252,0,0,0,0,0
5852,Careful,2.042,Claydol,252,4,0,0,252,0
5853,Sassy,1.165,Claydol,252,0,84,0,172,0
5854,Relaxed,0.891,Claydol,252,0,252,0,4,0
5855,Quiet,0.755,Claydol,252,0,0,252,4,0
5856,Brave,0.605,Claydol,252,252,0,0,4,0
5857,Sassy,0.323,Claydol,252,0,252,0,4,0
5858,Quiet,0.182,Claydol,0,0,252,4,252,0
5859,Modest,0.156,Claydol,0,0,252,128,128,0
5860,Calm,0.155,Claydol,252,0,4,0,252,0
5861,Calm,0.141,Claydol,252,0,52,116,88,0
5862,Bold,0.120,Claydol,252,0,116,4,132,4
5863,Sassy,0.090,Claydol,252,0,0,4,252,0
5864,Quiet,0.087,Claydol,252,0,0,136,120,0
5865,Bold,0.072,Claydol,4,0,252,0,252,0
5866,Timid,37.060,Jolteon,4,0,0,252,0,252
5867,Modest,20.599,Jolteon,4,0,0,252,0,252
5868,Modest,11.787,Jolteon,68,0,44,244,4,148
5869,Timid,11.107,Jolteon,0,0,0,252,4,252
5870,Modest,10.001,Jolteon,40,0,0,252,4,212
5871,Modest,6.950,Jolteon,20,0,4,252,4,228
5872,Modest,0.914,Jolteon,252,0,0,252,0,4
5873,Modest,0.218,Jolteon,0,0,0,252,0,252
5874,Timid,0.212,Jolteon,0,0,0,252,0,252
5875,Timid,0.187,Jolteon,28,0,0,252,0,228
5876,Serious,0.151,Jolteon,4,0,0,252,0,252
5877,Timid,0.145,Jolteon,252,0,0,4,0,252
5878,Timid,0.104,Jolteon,0,0,4,252,0,252
5879,Modest,0.079,Jolteon,0,0,4,252,0,252
5880,Modest,0.072,Jolteon,16,0,0,252,0,240
5881,Hasty,0.066,Jolteon,4,0,0,252,0,252
5882,Timid,0.045,Jolteon,52,0,0,252,0,204
5883,Timid,0.040,Jolteon,4,0,0,252,252,0
5884,Timid,0.036,Jolteon,32,0,0,252,4,220
5885,Modest,0.027,Jolteon,0,0,92,252,0,164
5886,Timid,40.240,Vileplume,4,0,0,252,0,252
5887,Timid,15.739,Vileplume,0,0,36,252,0,220
5888,Impish,14.193,Vileplume,4,0,252,0,252,0
5889,Relaxed,5.023,Vileplume,252,0,196,0,60,0
5890,Timid,4.804,Vileplume,0,0,0,126,126,252
5891,Modest,4.666,Vileplume,4,0,0,252,0,252
5892,Bold,4.288,Vileplume,252,0,100,56,0,100
5893,Timid,3.948,Vileplume,164,0,0,92,0,252
5894,Sassy,1.776,Vileplume,252,0,164,0,92,0
5895,Timid,1.545,Vileplume,0,0,0,252,4,252
5896,Modest,1.244,Vileplume,252,0,0,252,0,0
5897,Timid,0.877,Vileplume,0,0,0,252,0,252
5898,Modest,0.613,Vileplume,0,0,0,252,4,252
5899,Calm,0.277,Vileplume,252,0,0,4,252,0
5900,Modest,0.185,Vileplume,0,0,0,252,0,252
5901,Timid,0.173,Vileplume,252,0,0,4,0,252
5902,Timid,0.088,Vileplume,4,0,0,126,126,252
5903,Modest,0.073,Vileplume,252,0,0,252,0,4
5904,Timid,0.037,Vileplume,252,0,0,0,4,252
5905,Modest,0.030,Vileplume,252,0,0,252,4,0
5906,Quiet,42.505,Cursola,252,0,0,252,4,0
5907,Quiet,16.400,Cursola,252,0,4,252,0,0
5908,Quiet,11.115,Cursola,252,0,140,116,0,0
5909,Modest,7.485,Cursola,0,0,4,252,0,252
5910,Timid,5.299,Cursola,0,0,0,252,4,252
5911,Modest,5.006,Cursola,156,0,100,252,0,0
5912,Modest,3.538,Cursola,252,0,0,252,4,0
5913,Calm,2.353,Cursola,252,0,0,4,252,0
5914,Quiet,1.946,Cursola,4,0,0,252,252,0
5915,Modest,0.932,Cursola,0,0,4,252,252,0
5916,Relaxed,0.605,Cursola,252,0,252,4,0,0
5917,Modest,0.579,Cursola,156,0,60,252,0,40
5918,Modest,0.467,Cursola,224,0,0,252,4,28
5919,Modest,0.446,Cursola,4,0,0,252,252,0
5920,Calm,0.328,Cursola,252,0,4,0,252,0
5921,Modest,0.208,Cursola,4,0,0,252,0,252
5922,Quiet,0.167,Cursola,4,0,252,252,0,0
5923,Modest,0.134,Cursola,140,0,0,252,116,0
5924,Modest,0.081,Cursola,252,0,4,252,0,0
5925,Modest,0.058,Cursola,0,0,0,252,4,252
5926,Adamant,33.048,Falinks,0,252,0,0,4,252
5927,Adamant,14.655,Falinks,0,252,4,0,0,252
5928,Jolly,10.735,Falinks,4,252,0,0,0,252
5929,Adamant,10.495,Falinks,0,252,0,0,236,20
5930,Adamant,3.900,Falinks,252,252,0,0,4,0
5931,Jolly,3.702,Falinks,252,4,0,0,0,252
5932,Jolly,3.081,Falinks,4,0,0,0,252,252
5933,Adamant,3.033,Falinks,4,252,0,0,0,252
5934,Adamant,2.886,Falinks,252,252,0,0,0,0
5935,Jolly,2.559,Falinks,60,252,12,0,68,116
5936,Adamant,2.219,Falinks,252,248,0,0,0,4
5937,Jolly,1.808,Falinks,0,252,4,0,0,252
5938,Adamant,1.783,Falinks,0,252,252,0,4,0
5939,Adamant,1.457,Falinks,0,252,4,0,0,228
5940,Impish,0.858,Falinks,252,4,252,0,0,0
5941,Careful,0.545,Falinks,156,0,0,0,220,132
5942,Adamant,0.478,Falinks,252,252,0,0,0,4
5943,Hardy,0.439,Falinks,252,252,0,0,0,0
5944,Jolly,0.419,Falinks,252,0,0,0,4,252
5945,Jolly,0.408,Falinks,0,252,0,0,4,252
5946,Jolly,35.685,Dedenne,20,4,252,0,4,228
5947,Timid,14.534,Dedenne,244,0,28,4,92,140
5948,Calm,12.894,Dedenne,252,0,188,12,44,12
5949,Timid,7.009,Dedenne,244,0,0,12,0,252
5950,Jolly,5.687,Dedenne,212,0,44,0,0,252
5951,Hasty,4.203,Dedenne,0,4,0,252,0,252
5952,Impish,3.805,Dedenne,252,0,252,0,4,0
5953,Timid,2.827,Dedenne,252,0,0,0,0,252
5954,Timid,2.556,Dedenne,4,0,0,0,252,252
5955,Timid,2.254,Dedenne,4,0,0,252,0,252
5956,Timid,1.905,Dedenne,20,0,252,4,4,228
5957,Jolly,1.641,Dedenne,252,0,4,0,0,252
5958,Bold,1.284,Dedenne,252,0,252,0,4,0
5959,Timid,0.975,Dedenne,0,0,0,252,4,252
5960,Jolly,0.945,Dedenne,252,4,0,0,0,252
5961,Hasty,0.368,Dedenne,252,4,0,0,0,252
5962,Timid,0.325,Dedenne,252,0,4,0,0,252
5963,Modest,0.281,Dedenne,0,0,0,252,4,252
5964,Timid,0.179,Dedenne,6,0,0,252,0,252
5965,Timid,0.158,Dedenne,140,0,20,76,20,252
5966,Modest,61.586,Flygon,252,0,0,252,0,4
5967,Jolly,12.543,Flygon,0,252,0,0,4,252
5968,Timid,12.313,Flygon,0,0,0,252,4,252
5969,Modest,3.630,Flygon,4,0,0,252,0,252
5970,Adamant,2.763,Flygon,0,252,0,0,4,252
5971,Impish,1.752,Flygon,0,4,252,0,252,0
5972,Adamant,1.736,Flygon,72,252,0,0,0,184
5973,Jolly,1.500,Flygon,4,252,0,0,0,252
5974,Jolly,0.474,Flygon,0,252,4,0,0,252
5975,Hasty,0.421,Flygon,0,252,0,4,0,252
5976,Adamant,0.225,Flygon,4,252,0,0,0,252
5977,Jolly,0.223,Flygon,0,252,0,0,0,252
5978,Jolly,0.140,Flygon,6,252,0,0,0,252
5979,Modest,0.116,Flygon,252,0,0,252,0,0
5980,Hardy,0.116,Flygon,108,148,0,0,0,252
5981,Jolly,0.077,Flygon,128,128,0,0,0,252
5982,Adamant,0.064,Flygon,148,252,0,0,0,108
5983,Adamant,0.064,Flygon,0,252,0,0,20,236
5984,Timid,0.057,Flygon,140,0,156,128,4,80
5985,Timid,0.042,Flygon,4,0,0,252,0,252
5986,Adamant,67.581,Crustle,20,252,0,0,0,236
5987,Jolly,16.902,Crustle,0,252,4,0,0,252
5988,Adamant,9.357,Crustle,0,252,0,0,4,252
5989,Adamant,3.039,Crustle,36,236,0,0,0,236
5990,Jolly,1.400,Crustle,4,252,0,0,0,252
5991,Adamant,0.394,Crustle,4,252,0,0,0,252
5992,Adamant,0.268,Crustle,252,252,0,0,4,0
5993,Jolly,0.230,Crustle,0,252,0,0,4,252
5994,Jolly,0.206,Crustle,0,4,252,0,0,252
5995,Adamant,0.123,Crustle,252,252,0,0,0,4
5996,Adamant,0.107,Crustle,212,252,0,0,0,44
5997,Adamant,0.096,Crustle,156,252,0,0,0,100
5998,Adamant,0.088,Crustle,252,252,4,0,0,0
5999,Adamant,0.065,Crustle,248,252,0,0,8,0
6000,Adamant,0.036,Crustle,4,252,252,0,0,0
6001,Adamant,0.029,Crustle,115,252,100,0,41,0
6002,Relaxed,0.022,Crustle,0,200,140,0,164,0
6003,Careful,0.022,Crustle,252,0,0,0,252,4
6004,Adamant,0.011,Crustle,100,252,52,0,0,100
6005,Adamant,0.007,Crustle,44,252,0,0,0,212
6006,Quiet,25.728,Reuniclus,252,0,4,252,0,0
6007,Quiet,9.336,Reuniclus,252,0,76,120,60,0
6008,Quiet,8.983,Reuniclus,228,0,4,180,96,0
6009,Quiet,8.431,Reuniclus,204,0,108,196,0,0
6010,Quiet,6.630,Reuniclus,252,0,0,252,4,0
6011,Quiet,5.864,Reuniclus,252,0,76,100,68,0
6012,Quiet,4.410,Reuniclus,236,0,4,156,108,0
6013,Quiet,2.905,Reuniclus,204,0,0,252,52,0
6014,Quiet,2.738,Reuniclus,156,0,4,252,92,0
6015,Quiet,2.494,Reuniclus,196,0,108,204,0,0
6016,Sassy,2.025,Reuniclus,252,0,0,4,252,0
6017,Relaxed,1.877,Reuniclus,0,0,252,252,4,0
6018,Quiet,1.836,Reuniclus,252,0,60,196,0,0
6019,Modest,1.571,Reuniclus,156,0,4,252,68,28
6020,Quiet,1.543,Reuniclus,188,0,124,196,0,0
6021,Quiet,1.425,Reuniclus,252,0,76,112,68,0
6022,Quiet,1.393,Reuniclus,188,0,68,228,20,0
6023,Relaxed,0.764,Reuniclus,44,0,244,0,148,0
6024,Modest,0.661,Reuniclus,252,0,0,252,4,0
6025,Quiet,0.607,Reuniclus,164,0,92,252,0,0
6026,Brave,31.295,Dusknoir,244,252,0,0,12,0
6027,Brave,28.672,Dusknoir,252,252,0,0,4,0
6028,Brave,18.656,Dusknoir,252,252,4,0,0,0
6029,Calm,2.850,Dusknoir,252,0,4,0,252,0
6030,Sassy,2.377,Dusknoir,236,72,116,0,84,0
6031,Brave,2.295,Dusknoir,252,156,100,0,0,0
6032,Adamant,1.883,Dusknoir,244,140,124,0,0,0
6033,Relaxed,1.798,Dusknoir,0,4,252,0,252,0
6034,Calm,1.633,Dusknoir,252,0,140,0,116,0
6035,Impish,0.875,Dusknoir,228,100,180,0,0,0
6036,Brave,0.826,Dusknoir,252,128,0,0,128,0
6037,Impish,0.785,Dusknoir,252,0,252,0,4,0
6038,Brave,0.700,Dusknoir,244,140,124,0,0,0
6039,Sassy,0.542,Dusknoir,252,0,4,0,252,0
6040,Brave,0.517,Dusknoir,244,132,52,0,76,0
6041,Adamant,0.516,Dusknoir,244,252,0,0,12,0
6042,Sassy,0.502,Dusknoir,252,0,124,0,128,0
6043,Relaxed,0.395,Dusknoir,252,0,252,0,4,0
6044,Naughty,0.389,Dusknoir,204,252,52,0,0,0
6045,Relaxed,0.281,Dusknoir,252,0,124,0,132,0
6046,Careful,27.470,Drapion,252,0,60,0,196,0
6047,Jolly,26.378,Drapion,252,0,0,0,4,252
6048,Adamant,9.718,Drapion,236,236,4,0,4,28
6049,Jolly,5.766,Drapion,204,44,4,0,36,220
6050,Jolly,5.414,Drapion,108,116,4,0,60,220
6051,Adamant,5.103,Drapion,252,252,0,0,0,4
6052,Jolly,4.609,Drapion,0,252,0,0,4,252
6053,Adamant,4.118,Drapion,252,252,0,0,4,0
6054,Adamant,2.066,Drapion,4,252,0,0,0,252
6055,Jolly,1.716,Drapion,4,252,0,0,0,252
6056,Careful,1.299,Drapion,156,156,4,0,188,4
6057,Adamant,1.135,Drapion,236,236,0,0,0,36
6058,Careful,0.683,Drapion,252,0,68,0,68,0
6059,Adamant,0.642,Drapion,236,236,0,0,36,0
6060,Careful,0.628,Drapion,239,232,0,0,39,0
6061,Serious,0.504,Drapion,78,252,180,0,0,0
6062,Brave,0.396,Drapion,4,252,252,0,0,0
6063,Adamant,0.362,Drapion,28,196,4,0,36,244
6064,Adamant,0.270,Drapion,180,252,0,0,0,76
6065,Careful,0.269,Drapion,252,188,0,0,68,0
6066,Modest,36.785,Exploud,252,0,0,252,4,0
6067,Modest,34.979,Exploud,0,0,0,252,4,252
6068,Modest,5.324,Exploud,116,0,132,204,52,4
6069,Quiet,4.411,Exploud,252,0,0,252,4,0
6070,Modest,3.992,Exploud,252,0,0,252,0,0
6071,Quiet,2.908,Exploud,252,0,52,204,0,0
6072,Modest,2.888,Exploud,52,0,76,228,4,148
6073,Modest,2.828,Exploud,28,0,44,228,4,204
6074,Quiet,1.971,Exploud,172,0,92,244,0,0
6075,Quiet,1.897,Exploud,252,0,4,252,0,0
6076,Modest,0.587,Exploud,4,0,0,252,0,252
6077,Timid,0.364,Exploud,4,0,0,252,0,252
6078,Quiet,0.303,Exploud,168,28,0,252,60,0
6079,Modest,0.237,Exploud,0,0,4,252,0,252
6080,Quiet,0.071,Exploud,220,0,0,252,0,0
6081,Calm,0.058,Exploud,252,0,0,252,0,0
6082,Mild,0.051,Exploud,4,0,0,252,0,4
6083,Quiet,0.050,Exploud,252,4,0,252,0,0
6084,Quiet,0.040,Exploud,124,0,76,252,56,0
6085,Timid,0.036,Exploud,0,0,0,252,4,252
6086,Modest,42.303,Wigglytuff,4,0,92,252,4,156
6087,Quiet,14.630,Wigglytuff,0,0,140,252,116,0
6088,Quiet,9.134,Wigglytuff,252,0,4,252,0,0
6089,Modest,6.724,Wigglytuff,108,0,0,252,0,148
6090,Modest,4.075,Wigglytuff,252,0,0,252,4,0
6091,Modest,2.721,Wigglytuff,4,0,252,0,252,0
6092,Quiet,1.659,Wigglytuff,36,0,108,252,108,0
6093,Modest,1.645,Wigglytuff,0,0,148,252,108,0
6094,Modest,1.510,Wigglytuff,36,0,196,252,20,4
6095,Modest,1.444,Wigglytuff,72,0,188,236,12,0
6096,Modest,1.440,Wigglytuff,0,0,108,252,148,0
6097,Modest,1.174,Wigglytuff,0,0,140,252,116,0
6098,Quiet,1.143,Wigglytuff,252,0,0,252,4,0
6099,Modest,1.133,Wigglytuff,252,0,4,252,0,0
6100,Quiet,1.071,Wigglytuff,0,0,196,200,108,0
6101,Quiet,0.980,Wigglytuff,0,0,44,252,212,0
6102,Modest,0.836,Wigglytuff,188,0,4,252,4,60
6103,Relaxed,0.764,Wigglytuff,0,0,172,104,228,0
6104,Modest,0.717,Wigglytuff,0,0,188,252,68,0
6105,Sassy,0.623,Wigglytuff,252,0,180,76,0,0
6106,Modest,17.008,Gardevoir,124,0,20,236,68,60
6107,Modest,16.830,Gardevoir,132,0,4,252,68,52
6108,Modest,10.959,Gardevoir,252,0,0,252,4,0
6109,Modest,6.521,Gardevoir,252,0,0,44,4,108
6110,Modest,5.578,Gardevoir,4,0,0,252,0,252
6111,Modest,4.329,Gardevoir,252,0,100,44,4,108
6112,Modest,4.247,Gardevoir,252,0,4,44,100,108
6113,Timid,3.299,Gardevoir,4,0,0,252,0,252
6114,Modest,3.132,Gardevoir,44,0,4,252,4,204
6115,Modest,2.952,Gardevoir,132,0,12,252,36,76
6116,Timid,2.162,Gardevoir,0,0,0,252,4,252
6117,Modest,1.933,Gardevoir,252,0,124,132,0,0
6118,Modest,1.829,Gardevoir,252,0,20,12,4,220
6119,Modest,1.651,Gardevoir,84,0,4,252,100,68
6120,Modest,1.153,Gardevoir,252,0,0,44,0,212
6121,Modest,1.052,Gardevoir,156,0,0,252,0,100
6122,Modest,1.014,Gardevoir,6,0,0,252,0,252
6123,Timid,0.988,Gardevoir,124,0,60,68,4,252
6124,Timid,0.984,Gardevoir,0,0,4,252,0,252
6125,Bold,0.937,Gardevoir,252,0,252,4,0,0
6126,Calm,34.228,Galarian Corsola,252,0,0,4,252,0
6127,Calm,13.367,Galarian Corsola,252,0,124,0,131,0
6128,Bold,11.031,Galarian Corsola,252,0,4,0,252,0
6129,Calm,9.203,Galarian Corsola,252,0,4,0,252,0
6130,Calm,5.910,Galarian Corsola,252,0,132,0,124,0
6131,Bold,5.179,Galarian Corsola,252,0,252,0,4,0
6132,Sassy,4.236,Galarian Corsola,252,0,4,0,252,0
6133,Calm,3.991,Galarian Corsola,252,0,252,0,4,0
6134,Calm,3.584,Galarian Corsola,4,0,252,252,0,0
6135,Calm,1.571,Galarian Corsola,84,0,220,0,204,0
6136,Relaxed,1.173,Galarian Corsola,252,0,252,0,0,0
6137,Relaxed,1.014,Galarian Corsola,252,0,252,4,0,0
6138,Bold,0.883,Galarian Corsola,0,0,252,4,252,0
6139,Bold,0.777,Galarian Corsola,208,0,204,0,88,0
6140,Bold,0.607,Galarian Corsola,204,0,252,0,52,0
6141,Calm,0.556,Galarian Corsola,252,0,0,252,0,0
6142,Bold,0.539,Galarian Corsola,252,0,100,8,148,0
6143,Calm,0.429,Galarian Corsola,200,0,0,56,252,0
6144,Bold,0.389,Galarian Corsola,252,0,76,0,180,0
6145,Bold,0.359,Galarian Corsola,252,0,124,0,126,0
6146,Timid,60.582,Vanilluxe,4,0,0,252,0,252
6147,Modest,18.000,Vanilluxe,0,0,0,252,4,252
6148,Timid,10.398,Vanilluxe,0,0,0,252,4,252
6149,Modest,4.206,Vanilluxe,4,0,0,252,0,252
6150,Timid,2.345,Vanilluxe,36,0,36,180,4,252
6151,Modest,1.623,Vanilluxe,20,0,4,252,4,228
6152,Timid,0.874,Vanilluxe,0,0,4,252,0,252
6153,Modest,0.286,Vanilluxe,252,0,0,252,4,0
6154,Timid,0.145,Vanilluxe,0,0,0,252,0,252
6155,Modest,0.142,Vanilluxe,252,0,252,4,0,0
6156,Hardy,0.139,Vanilluxe,0,0,4,252,0,252
6157,Modest,0.120,Vanilluxe,100,0,0,252,4,148
6158,Sassy,0.100,Vanilluxe,252,0,4,0,252,0
6159,Calm,0.097,Vanilluxe,252,0,0,4,252,0
6160,Modest,0.086,Vanilluxe,12,0,4,236,4,252
6161,Timid,0.079,Vanilluxe,12,0,0,252,0,244
6162,Modest,0.077,Vanilluxe,132,0,0,252,0,124
6163,Naive,0.056,Vanilluxe,0,4,0,252,0,252
6164,Timid,0.052,Vanilluxe,252,0,0,68,0,188
